PLAYER_WIN,PLAYER_LOSE,SCORE,EVENT,DATE,CHARACTERS_WIN,CHARACTERS_LOSE,VOD_LINK
LanTurN,The Big Hurt,2-1,Out_of_the_Blue/1,2023-04-22,,,
Fry,Gallagugar,2-0,Out_of_the_Blue/1,2023-04-22,,,
Mekk,Juicy,2-0,Out_of_the_Blue/1,2023-04-22,,,
Maplefields,DisgustnJustin,2-0,Out_of_the_Blue/1,2023-04-22,,,
Sp1nda,The Big Hurt,2-1,Out_of_the_Blue/1,2023-04-22,,,
Dragoid,Gallagugar,2-0,Out_of_the_Blue/1,2023-04-22,,,
Fry,LanTurN,2-1,Out_of_the_Blue/1,2023-04-22,,,
BaconBBQ,Jlev,2-1,Out_of_the_Blue/1,2023-04-22,,,
Larfen,NawG,2-0,Out_of_the_Blue/1,2023-04-22,,,
Forest,Artemis,2-0,Out_of_the_Blue/1,2023-04-22,,,
Surskim,AlCoda,0-0,Out_of_the_Blue/1,2023-04-22,,,
Ginger,Jlev,2-0,Out_of_the_Blue/1,2023-04-22,,,
Larfen,BaconBBQ,2-0,Out_of_the_Blue/1,2023-04-22,,,
Forest,NawG,2-0,Out_of_the_Blue/1,2023-04-22,,,
Surskim,Artemis,2-0,Out_of_the_Blue/1,2023-04-22,,,
AlCoda,Ashley,0-0,Out_of_the_Blue/1,2023-04-22,,,
Ginger,BaconBBQ,2-0,Out_of_the_Blue/1,2023-04-22,,,
Jlev,NawG,2-0,Out_of_the_Blue/1,2023-04-22,,,
Larfen,Artemis,2-0,Out_of_the_Blue/1,2023-04-22,,,
Forest,AlCoda,0-0,Out_of_the_Blue/1,2023-04-22,,,
Surskim,Ashley,0-0,Out_of_the_Blue/1,2023-04-22,,,
Ginger,NawG,2-0,Out_of_the_Blue/1,2023-04-22,,,
Artemis,BaconBBQ,2-1,Out_of_the_Blue/1,2023-04-22,,,
Jlev,AlCoda,0-0,Out_of_the_Blue/1,2023-04-22,,,
Larfen,Ashley,0-0,Out_of_the_Blue/1,2023-04-22,,,
Forest,Surskim,2-0,Out_of_the_Blue/1,2023-04-22,,,
Ginger,Artemis,2-0,Out_of_the_Blue/1,2023-04-22,,,
NawG,AlCoda,0-0,Out_of_the_Blue/1,2023-04-22,,,
BaconBBQ,Ashley,0-0,Out_of_the_Blue/1,2023-04-22,,,
Surskim,Jlev,2-0,Out_of_the_Blue/1,2023-04-22,,,
Larfen,Forest,2-1,Out_of_the_Blue/1,2023-04-22,,,
Ginger,AlCoda,0-0,Out_of_the_Blue/1,2023-04-22,,,
Artemis,Ashley,0-0,Out_of_the_Blue/1,2023-04-22,,,
Surskim,NawG,2-0,Out_of_the_Blue/1,2023-04-22,,,
Forest,BaconBBQ,2-0,Out_of_the_Blue/1,2023-04-22,,,
Larfen,Jlev,2-0,Out_of_the_Blue/1,2023-04-22,,,
Mekk,Maplefields,2-0,Out_of_the_Blue/1,2023-04-22,,,
The Big Hurt,Juicy,2-0,Out_of_the_Blue/1,2023-04-22,,,
Gallagugar,DisgustnJustin,2-0,Out_of_the_Blue/1,2023-04-22,,,
LanTurN,Juicy,2-0,Out_of_the_Blue/1,2023-04-22,,,
The Big Hurt,Gallagugar,2-0,Out_of_the_Blue/1,2023-04-22,,,
Smashdaddy,Kymera,2-0,Out_of_the_Blue/1,2023-04-22,,,
Vandal,Frost,0-0,Out_of_the_Blue/1,2023-04-22,,,
Olivia :3,Landlord,2-0,Out_of_the_Blue/1,2023-04-22,,,
Stump,Dr. Hunk,2-0,Out_of_the_Blue/1,2023-04-22,,,
Underscore,Director Mellow,2-0,Out_of_the_Blue/1,2023-04-22,,,
Smashdaddy,Vandal,2-0,Out_of_the_Blue/1,2023-04-22,,,
Landlord,Kymera,2-1,Out_of_the_Blue/1,2023-04-22,,,
Dr. Hunk,Frost,0-0,Out_of_the_Blue/1,2023-04-22,,,
Olivia :3,Director Mellow,2-0,Out_of_the_Blue/1,2023-04-22,,,
Underscore,Stump,2-1,Out_of_the_Blue/1,2023-04-22,,,
Smashdaddy,Landlord,2-0,Out_of_the_Blue/1,2023-04-22,,,
Dr. Hunk,Vandal,2-0,Out_of_the_Blue/1,2023-04-22,,,
Director Mellow,Kymera,2-0,Out_of_the_Blue/1,2023-04-22,,,
Underscore,Frost,0-0,Out_of_the_Blue/1,2023-04-22,,,
Olivia :3,Stump,2-0,Out_of_the_Blue/1,2023-04-22,,,
Smashdaddy,Dr. Hunk,2-0,Out_of_the_Blue/1,2023-04-22,,,
Director Mellow,Landlord,2-0,Out_of_the_Blue/1,2023-04-22,,,
Underscore,Vandal,2-0,Out_of_the_Blue/1,2023-04-22,,,
Stump,Kymera,2-0,Out_of_the_Blue/1,2023-04-22,,,
Olivia :3,Frost,0-0,Out_of_the_Blue/1,2023-04-22,,,
Smashdaddy,Director Mellow,2-0,Out_of_the_Blue/1,2023-04-22,,,
Underscore,Dr. Hunk,2-0,Out_of_the_Blue/1,2023-04-22,,,
Stump,Landlord,2-0,Out_of_the_Blue/1,2023-04-22,,,
Olivia :3,Vandal,2-0,Out_of_the_Blue/1,2023-04-22,,,
Fry,Maplefields,2-0,Out_of_the_Blue/1,2023-04-22,,,
Dragoid,DisgustnJustin,2-0,Out_of_the_Blue/1,2023-04-22,,,
Sp1nda,Fry,2-0,Out_of_the_Blue/1,2023-04-22,,,
Mekk,Sp1nda,2-1,Out_of_the_Blue/1,2023-04-22,,,
LanTurN,Dragoid,2-0,Out_of_the_Blue/1,2023-04-22,,,
Gallagugar,Maplefields,2-0,Out_of_the_Blue/1,2023-04-22,,,
Fry,Juicy,2-0,Out_of_the_Blue/1,2023-04-22,,,
LanTurN,DisgustnJustin,2-0,Out_of_the_Blue/1,2023-04-22,,,
Sp1nda,Dragoid,2-1,Out_of_the_Blue/1,2023-04-22,,,
Mekk,Gallagugar,2-0,Out_of_the_Blue/1,2023-04-22,,,
Fry,The Big Hurt,2-0,Out_of_the_Blue/1,2023-04-22,,,
LanTurN,Maplefields,2-0,Out_of_the_Blue/1,2023-04-22,,,
Dragoid,Juicy,2-0,Out_of_the_Blue/1,2023-04-22,,,
Sp1nda,DisgustnJustin,2-0,Out_of_the_Blue/1,2023-04-22,,,
LanTurN,Gallagugar,2-0,Out_of_the_Blue/1,2023-04-22,,,
The Big Hurt,Dragoid,2-1,Out_of_the_Blue/1,2023-04-22,,,
Sp1nda,Maplefields,2-0,Out_of_the_Blue/1,2023-04-22,,,
Juicy,DisgustnJustin,2-0,Out_of_the_Blue/1,2023-04-22,,,
Mekk,Fry,2-0,Out_of_the_Blue/1,2023-04-22,,,
Mekk,LanTurN,2-1,Out_of_the_Blue/1,2023-04-22,,,
Dragoid,Fry,2-0,Out_of_the_Blue/1,2023-04-22,,,
Sp1nda,Gallagugar,2-0,Out_of_the_Blue/1,2023-04-22,,,
The Big Hurt,DisgustnJustin,2-0,Out_of_the_Blue/1,2023-04-22,,,
Juicy,Maplefields,2-0,Out_of_the_Blue/1,2023-04-22,,,
Mekk,Dragoid,2-0,Out_of_the_Blue/1,2023-04-22,,,
Sp1nda,LanTurN,2-1,Out_of_the_Blue/1,2023-04-22,,,
Fry,DisgustnJustin,2-0,Out_of_the_Blue/1,2023-04-22,,,
Juicy,Gallagugar,2-1,Out_of_the_Blue/1,2023-04-22,,,
The Big Hurt,Maplefields,2-0,Out_of_the_Blue/1,2023-04-22,,,
Lexor,Fire,2-1,Out_of_the_Blue/1,2023-04-22,,,
Essy,TD Bolt,2-0,Out_of_the_Blue/1,2023-04-22,,,
Beagle,Narra,0-0,Out_of_the_Blue/1,2023-04-22,,,
McDunzo,Sable,0-0,Out_of_the_Blue/1,2023-04-22,,,
Nyck,RemolinoFeroz,0-0,Out_of_the_Blue/1,2023-04-22,,,
Arpy,Sable,0-0,Out_of_the_Blue/1,2023-04-22,,,
Kadence,Arpy,0-0,Out_of_the_Blue/1,2023-04-22,,,
Sable,TriggaTrev,0-0,Out_of_the_Blue/1,2023-04-22,,,
Q?,Fasthands,2-0,Out_of_the_Blue/1,2023-04-22,,,
McDunzo,RemolinoFeroz,0-0,Out_of_the_Blue/1,2023-04-22,,,
Q?,RemolinoFeroz,0-0,Out_of_the_Blue/1,2023-04-22,,,
Fasthands,Arpy,0-0,Out_of_the_Blue/1,2023-04-22,,,
Kadence,TriggaTrev,0-0,Out_of_the_Blue/1,2023-04-22,,,
Nyck,Sable,0-0,Out_of_the_Blue/1,2023-04-22,,,
Q?,Arpy,0-0,Out_of_the_Blue/1,2023-04-22,,,
Fasthands,TriggaTrev,0-0,Out_of_the_Blue/1,2023-04-22,,,
Kadence,Nyck,2-0,Out_of_the_Blue/1,2023-04-22,,,
Jxhnny R.I.C.O.,Skips,2-0,Out_of_the_Blue/1,2023-04-22,,,
Azzu,Suffix,2-0,Out_of_the_Blue/1,2023-04-22,,,
Casual,Skips,2-0,Out_of_the_Blue/1,2023-04-22,,,
SlickSiwik,Disc,2-0,Out_of_the_Blue/1,2023-04-22,,,
Freky,Jxhnny R.I.C.O.,2-0,Out_of_the_Blue/1,2023-04-22,,,
Suffix,Lowercase hero,0-0,Out_of_the_Blue/1,2023-04-22,,,
Azzu,Disc,2-0,Out_of_the_Blue/1,2023-04-22,,,
Casual,Jxhnny R.I.C.O.,2-0,Out_of_the_Blue/1,2023-04-22,,,
SlickSiwik,Freky,2-1,Out_of_the_Blue/1,2023-04-22,,,
Skips,Lowercase hero,0-0,Out_of_the_Blue/1,2023-04-22,,,
Disc,Suffix,2-0,Out_of_the_Blue/1,2023-04-22,,,
Azzu,Freky,2-0,Out_of_the_Blue/1,2023-04-22,,,
SlickSiwik,Casual,2-1,Out_of_the_Blue/1,2023-04-22,,,
Fasthands,Kadence,2-1,Out_of_the_Blue/1,2023-04-22,,,
Q?,McDunzo,2-1,Out_of_the_Blue/1,2023-04-22,,,
RemolinoFeroz,TriggaTrev,0-0,Out_of_the_Blue/1,2023-04-22,,,
Fasthands,Sable,0-0,Out_of_the_Blue/1,2023-04-22,,,
DevDogg,Staci,2-0,Out_of_the_Blue/1,2023-04-22,,,
Tawm,ETossed,0-0,Out_of_the_Blue/1,2023-04-22,,,
FoxCap,DannyPhantom,2-1,Out_of_the_Blue/1,2023-04-22,,,
Lovestory4a,Okapi,2-0,Out_of_the_Blue/1,2023-04-22,,,
Moxie,Staci,2-0,Out_of_the_Blue/1,2023-04-22,,,
ETossed,"Jonny ""Gumball"" Gamble",0-0,Out_of_the_Blue/1,2023-04-22,,,
DevDogg,Tawm,2-1,Out_of_the_Blue/1,2023-04-22,,,
Arpy,TriggaTrev,0-0,Out_of_the_Blue/1,2023-04-22,,,
RemolinoFeroz,Sable,0-0,Out_of_the_Blue/1,2023-04-22,,,
Fasthands,Nyck,2-1,Out_of_the_Blue/1,2023-04-22,,,
McDunzo,Kadence,2-1,Out_of_the_Blue/1,2023-04-22,,,
Q?,TriggaTrev,0-0,Out_of_the_Blue/1,2023-04-22,,,
Nyck,Arpy,0-0,Out_of_the_Blue/1,2023-04-22,,,
Kadence,RemolinoFeroz,0-0,Out_of_the_Blue/1,2023-04-22,,,
McDunzo,Fasthands,2-0,Out_of_the_Blue/1,2023-04-22,,,
Q?,Sable,0-0,Out_of_the_Blue/1,2023-04-22,,,
Nyck,TriggaTrev,0-0,Out_of_the_Blue/1,2023-04-22,,,
McDunzo,Arpy,0-0,Out_of_the_Blue/1,2023-04-22,,,
Fasthands,RemolinoFeroz,0-0,Out_of_the_Blue/1,2023-04-22,,,
Nyck,Q?,2-0,Out_of_the_Blue/1,2023-04-22,,,
Kadence,Sable,0-0,Out_of_the_Blue/1,2023-04-22,,,
McDunzo,TriggaTrev,0-0,Out_of_the_Blue/1,2023-04-22,,,
Arpy,RemolinoFeroz,0-0,Out_of_the_Blue/1,2023-04-22,,,
Q?,Kadence,2-0,Out_of_the_Blue/1,2023-04-22,,,
McDunzo,Nyck,2-0,Out_of_the_Blue/1,2023-04-22,,,
Disc,Lowercase hero,0-0,Out_of_the_Blue/1,2023-04-22,,,
Freky,Suffix,2-1,Out_of_the_Blue/1,2023-04-22,,,
FoxCap,Moxie,2-0,Out_of_the_Blue/1,2023-04-22,,,
Rocks,Influenza,2-0,Out_of_the_Blue/1,2023-04-22,,,
Snek,Buck,0-0,Out_of_the_Blue/1,2023-04-22,,,
Peanutphobia,Capapas,0-0,Out_of_the_Blue/1,2023-04-22,,,
Rocks,Ferrety,2-1,Out_of_the_Blue/1,2023-04-22,,,
Preeminent,Snek,2-0,Out_of_the_Blue/1,2023-04-22,,,
Influenza,Pajarito pequeño,2-0,Out_of_the_Blue/1,2023-04-22,,,
Buck,Capapas,0-0,Out_of_the_Blue/1,2023-04-22,,,
Ferrety,Peanutphobia,2-0,Out_of_the_Blue/1,2023-04-22,,,
Preeminent,Influenza,2-0,Out_of_the_Blue/1,2023-04-22,,,
Snek,Capapas,0-0,Out_of_the_Blue/1,2023-04-22,,,
Rocks,Pajarito pequeño,2-0,Out_of_the_Blue/1,2023-04-22,,,
Ferrety,Buck,0-0,Out_of_the_Blue/1,2023-04-22,,,
Preeminent,Capapas,0-0,Out_of_the_Blue/1,2023-04-22,,,
Ferrety,Snek,2-0,Out_of_the_Blue/1,2023-04-22,,,
Azzu,Casual,2-1,Out_of_the_Blue/1,2023-04-22,,,
Peanutphobia,Pajarito pequeño,2-0,Out_of_the_Blue/1,2023-04-22,,,
Peanutphobia,Influenza,2-0,Out_of_the_Blue/1,2023-04-22,,,
Pajarito pequeño,Buck,0-0,Out_of_the_Blue/1,2023-04-22,,,
Preeminent,Rocks,2-1,Out_of_the_Blue/1,2023-04-22,,,
Ferrety,Capapas,0-0,Out_of_the_Blue/1,2023-04-22,,,
Preeminent,Ferrety,2-0,Out_of_the_Blue/1,2023-04-22,,,
Peanutphobia,Rocks,2-1,Out_of_the_Blue/1,2023-04-22,,,
Influenza,Buck,0-0,Out_of_the_Blue/1,2023-04-22,,,
Snek,Pajarito pequeño,2-1,Out_of_the_Blue/1,2023-04-22,,,
Preeminent,Peanutphobia,2-0,Out_of_the_Blue/1,2023-04-22,,,
Rocks,Buck,0-0,Out_of_the_Blue/1,2023-04-22,,,
Pajarito pequeño,Capapas,0-0,Out_of_the_Blue/1,2023-04-22,,,
Preeminent,Pajarito pequeño,2-0,Out_of_the_Blue/1,2023-04-22,,,
Rocks,Capapas,0-0,Out_of_the_Blue/1,2023-04-22,,,
Ferrety,Influenza,2-1,Out_of_the_Blue/1,2023-04-22,,,
Peanutphobia,Snek,2-0,Out_of_the_Blue/1,2023-04-22,,,
Jxhnny R.I.C.O.,Lowercase hero,0-0,Out_of_the_Blue/1,2023-04-22,,,
Freky,Disc,2-0,Out_of_the_Blue/1,2023-04-22,,,
SlickSiwik,Skips,2-0,Out_of_the_Blue/1,2023-04-22,,,
Casual,Suffix,2-1,Out_of_the_Blue/1,2023-04-22,,,
Freky,Lowercase hero,0-0,Out_of_the_Blue/1,2023-04-22,,,
SlickSiwik,Jxhnny R.I.C.O.,2-0,Out_of_the_Blue/1,2023-04-22,,,
Casual,Disc,2-0,Out_of_the_Blue/1,2023-04-22,,,
Azzu,Skips,2-0,Out_of_the_Blue/1,2023-04-22,,,
Azzu,Jxhnny R.I.C.O.,2-0,Out_of_the_Blue/1,2023-04-22,,,
Suffix,Skips,2-0,Out_of_the_Blue/1,2023-04-22,,,
SlickSiwik,Lowercase hero,0-0,Out_of_the_Blue/1,2023-04-22,,,
Casual,Freky,2-0,Out_of_the_Blue/1,2023-04-22,,,
Casual,Lowercase hero,0-0,Out_of_the_Blue/1,2023-04-22,,,
Azzu,SlickSiwik,2-0,Out_of_the_Blue/1,2023-04-22,,,
Jxhnny R.I.C.O.,Suffix,2-1,Out_of_the_Blue/1,2023-04-22,,,
Disc,Skips,2-0,Out_of_the_Blue/1,2023-04-22,,,
Azzu,Lowercase hero,0-0,Out_of_the_Blue/1,2023-04-22,,,
Shabo,Skynative,0-0,Out_of_the_Blue/1,2023-04-22,,,
Freky,Skips,2-0,Out_of_the_Blue/1,2023-04-22,,,
Jxhnny R.I.C.O.,Disc,2-1,Out_of_the_Blue/1,2023-04-22,,,
Peanutphobia,Buck,0-0,Out_of_the_Blue/1,2023-04-22,,,
Ferrety,Pajarito pequeño,2-0,Out_of_the_Blue/1,2023-04-22,,,
Rocks,Snek,2-0,Out_of_the_Blue/1,2023-04-22,,,
Influenza,Capapas,0-0,Out_of_the_Blue/1,2023-04-22,,,
Preeminent,Buck,0-0,Out_of_the_Blue/1,2023-04-22,,,
Okapi,"Jonny ""Gumball"" Gamble",0-0,Out_of_the_Blue/1,2023-04-22,,,
SlickSiwik,Suffix,2-0,Out_of_the_Blue/1,2023-04-22,,,
DannyPhantom,Lovestory4a,2-0,Out_of_the_Blue/1,2023-04-22,,,
Ellis,Certy,2-0,Out_of_the_Blue/1,2023-04-22,,,
Shabo,Lexor,2-0,Out_of_the_Blue/1,2023-04-22,,,
Wormynugget,Gamer,2-0,Out_of_the_Blue/1,2023-04-22,,,
Gengar,Narra,0-0,Out_of_the_Blue/1,2023-04-22,,,
Beagle,Skynative,0-0,Out_of_the_Blue/1,2023-04-22,,,
Fire,Eeeli,2-1,Out_of_the_Blue/1,2023-04-22,,,
Slowking,Chiliwong,2-0,Out_of_the_Blue/1,2023-04-22,,,
Ellis,Eddie,2-0,Out_of_the_Blue/1,2023-04-22,,,
Umma,RESPRiT,0-0,Out_of_the_Blue/1,2023-04-22,,,
Phalanx,Certy,2-0,Out_of_the_Blue/1,2023-04-22,,,
Banger,RoBoat,2-1,Out_of_the_Blue/1,2023-04-22,,,
Slowking,Eddie,2-0,Out_of_the_Blue/1,2023-04-22,,,
Chiliwong,RESPRiT,0-0,Out_of_the_Blue/1,2023-04-22,,,
Umma,RoBoat,2-0,Out_of_the_Blue/1,2023-04-22,,,
Phalanx,RESPRiT,0-0,Out_of_the_Blue/1,2023-04-22,,,
Banger,Phalanx,2-0,Out_of_the_Blue/1,2023-04-22,,,
Slowking,RESPRiT,0-0,Out_of_the_Blue/1,2023-04-22,,,
Eddie,Certy,2-0,Out_of_the_Blue/1,2023-04-22,,,
RoBoat,Chiliwong,2-0,Out_of_the_Blue/1,2023-04-22,,,
Ellis,Banger,2-0,Out_of_the_Blue/1,2023-04-22,,,
Umma,Phalanx,2-0,Out_of_the_Blue/1,2023-04-22,,,
Slowking,Certy,2-0,Out_of_the_Blue/1,2023-04-22,,,
RoBoat,RESPRiT,0-0,Out_of_the_Blue/1,2023-04-22,,,
Banger,Eddie,2-0,Out_of_the_Blue/1,2023-04-22,,,
Phalanx,Chiliwong,2-0,Out_of_the_Blue/1,2023-04-22,,,
Ellis,Umma,2-1,Out_of_the_Blue/1,2023-04-22,,,
Slowking,RoBoat,2-0,Out_of_the_Blue/1,2023-04-22,,,
Fire,Skynative,0-0,Out_of_the_Blue/1,2023-04-22,,,
Eeeli,Gengar,2-0,Out_of_the_Blue/1,2023-04-22,,,
Gamer,Beagle,0-0,Out_of_the_Blue/1,2023-04-22,,,
Lexor,Narra,0-0,Out_of_the_Blue/1,2023-04-22,,,
Staci,ETossed,0-0,Out_of_the_Blue/1,2023-04-22,,,
Fire,Gengar,2-0,Out_of_the_Blue/1,2023-04-22,,,
Eeeli,Gamer,2-1,Out_of_the_Blue/1,2023-04-22,,,
Lexor,Beagle,0-0,Out_of_the_Blue/1,2023-04-22,,,
Wormynugget,Narra,0-0,Out_of_the_Blue/1,2023-04-22,,,
Shabo,Fire,2-0,Out_of_the_Blue/1,2023-04-22,,,
Eeeli,Skynative,0-0,Out_of_the_Blue/1,2023-04-22,,,
Gengar,Beagle,0-0,Out_of_the_Blue/1,2023-04-22,,,
Gamer,Narra,0-0,Out_of_the_Blue/1,2023-04-22,,,
Wormynugget,Lexor,2-1,Out_of_the_Blue/1,2023-04-22,,,
Shabo,Eeeli,2-0,Out_of_the_Blue/1,2023-04-22,,,
Fire,Beagle,0-0,Out_of_the_Blue/1,2023-04-22,,,
Skynative,Narra,0-0,Out_of_the_Blue/1,2023-04-22,,,
Wormynugget,Gengar,2-0,Out_of_the_Blue/1,2023-04-22,,,
Lexor,Gamer,2-0,Out_of_the_Blue/1,2023-04-22,,,
Eeeli,Narra,0-0,Out_of_the_Blue/1,2023-04-22,,,
Wormynugget,Fire,2-1,Out_of_the_Blue/1,2023-04-22,,,
Lexor,Skynative,0-0,Out_of_the_Blue/1,2023-04-22,,,
Gamer,Gengar,2-0,Out_of_the_Blue/1,2023-04-22,,,
Shabo,Narra,0-0,Out_of_the_Blue/1,2023-04-22,,,
Wormynugget,Beagle,0-0,Out_of_the_Blue/1,2023-04-22,,,
Lexor,Eeeli,2-0,Out_of_the_Blue/1,2023-04-22,,,
Fire,Gamer,2-0,Out_of_the_Blue/1,2023-04-22,,,
Gengar,Skynative,0-0,Out_of_the_Blue/1,2023-04-22,,,
Shabo,Wormynugget,2-0,Out_of_the_Blue/1,2023-04-22,,,
Banger,Certy,2-0,Out_of_the_Blue/1,2023-04-22,,,
Shabo,Beagle,0-0,Out_of_the_Blue/1,2023-04-22,,,
Umma,Eddie,2-1,Out_of_the_Blue/1,2023-04-22,,,
FoxCap,Tawm,2-0,Out_of_the_Blue/1,2023-04-22,,,
Moxie,"Jonny ""Gumball"" Gamble",0-0,Out_of_the_Blue/1,2023-04-22,,,
DannyPhantom,ETossed,0-0,Out_of_the_Blue/1,2023-04-22,,,
Tawm,Staci,2-0,Out_of_the_Blue/1,2023-04-22,,,
DevDogg,Okapi,2-0,Out_of_the_Blue/1,2023-04-22,,,
FoxCap,"Jonny ""Gumball"" Gamble",0-0,Out_of_the_Blue/1,2023-04-22,,,
Lovestory4a,Moxie,2-0,Out_of_the_Blue/1,2023-04-22,,,
DannyPhantom,Tawm,2-0,Out_of_the_Blue/1,2023-04-22,,,
DevDogg,ETossed,0-0,Out_of_the_Blue/1,2023-04-22,,,
Moxie,Okapi,2-0,Out_of_the_Blue/1,2023-04-22,,,
FoxCap,Lovestory4a,2-1,Out_of_the_Blue/1,2023-04-22,,,
DannyPhantom,DevDogg,2-0,Out_of_the_Blue/1,2023-04-22,,,
Tawm,"Jonny ""Gumball"" Gamble",0-0,Out_of_the_Blue/1,2023-04-22,,,
Moxie,ETossed,0-0,Out_of_the_Blue/1,2023-04-22,,,
Lovestory4a,Staci,2-0,Out_of_the_Blue/1,2023-04-22,,,
FoxCap,Okapi,2-0,Out_of_the_Blue/1,2023-04-22,,,
DevDogg,Moxie,2-1,Out_of_the_Blue/1,2023-04-22,,,
Lovestory4a,Tawm,2-0,Out_of_the_Blue/1,2023-04-22,,,
FoxCap,ETossed,0-0,Out_of_the_Blue/1,2023-04-22,,,
Staci,Okapi,2-0,Out_of_the_Blue/1,2023-04-22,,,
DannyPhantom,"Jonny ""Gumball"" Gamble",0-0,Out_of_the_Blue/1,2023-04-22,,,
DannyPhantom,Moxie,2-0,Out_of_the_Blue/1,2023-04-22,,,
Lovestory4a,"Jonny ""Gumball"" Gamble",0-0,Out_of_the_Blue/1,2023-04-22,,,
FoxCap,DevDogg,2-0,Out_of_the_Blue/1,2023-04-22,,,
Ellis,Chiliwong,2-0,Out_of_the_Blue/1,2023-04-22,,,
Tawm,Okapi,2-0,Out_of_the_Blue/1,2023-04-22,,,
Lovestory4a,DevDogg,2-1,Out_of_the_Blue/1,2023-04-22,,,
Staci,"Jonny ""Gumball"" Gamble",0-0,Out_of_the_Blue/1,2023-04-22,,,
Okapi,ETossed,0-0,Out_of_the_Blue/1,2023-04-22,,,
RoBoat,Eddie,2-0,Out_of_the_Blue/1,2023-04-22,,,
Phalanx,RoBoat,2-1,Out_of_the_Blue/1,2023-04-22,,,
Umma,Certy,2-0,Out_of_the_Blue/1,2023-04-22,,,
Ellis,RESPRiT,0-0,Out_of_the_Blue/1,2023-04-22,,,
DannyPhantom,Staci,2-0,Out_of_the_Blue/1,2023-04-22,,,
Slowking,Banger,2-0,Out_of_the_Blue/1,2023-04-22,,,
Slowking,Phalanx,2-0,Out_of_the_Blue/1,2023-04-22,,,
Umma,Banger,2-0,Out_of_the_Blue/1,2023-04-22,,,
Ellis,RoBoat,2-1,Out_of_the_Blue/1,2023-04-22,,,
Chiliwong,Certy,2-0,Out_of_the_Blue/1,2023-04-22,,,
Eddie,RESPRiT,0-0,Out_of_the_Blue/1,2023-04-22,,,
Slowking,Umma,2-0,Out_of_the_Blue/1,2023-04-22,,,
Ellis,Phalanx,2-0,Out_of_the_Blue/1,2023-04-22,,,
Banger,Chiliwong,2-0,Out_of_the_Blue/1,2023-04-22,,,
Eddie,Chiliwong,2-0,Out_of_the_Blue/1,2023-04-22,,,
Certy,RESPRiT,0-0,Out_of_the_Blue/1,2023-04-22,,,
RoBoat,Certy,2-0,Out_of_the_Blue/1,2023-04-22,,,
Slowking,Ellis,2-0,Out_of_the_Blue/1,2023-04-22,,,
Moxie,Tawm,2-1,Out_of_the_Blue/1,2023-04-22,,,
FoxCap,Staci,2-0,Out_of_the_Blue/1,2023-04-22,,,
DannyPhantom,Okapi,2-0,Out_of_the_Blue/1,2023-04-22,,,
Lovestory4a,ETossed,0-0,Out_of_the_Blue/1,2023-04-22,,,
DevDogg,"Jonny ""Gumball"" Gamble",0-0,Out_of_the_Blue/1,2023-04-22,,,
Banger,RESPRiT,0-0,Out_of_the_Blue/1,2023-04-22,,,
Phalanx,Eddie,2-0,Out_of_the_Blue/1,2023-04-22,,,
Umma,Chiliwong,2-0,Out_of_the_Blue/1,2023-04-22,,,
Kevbot,PhDeeznuts,3-0,Smash_Camp/2023/Melee,2023-04-16,,,
Khryke,Ghettowarmachine420,3-0,Smash_Camp/2023/Melee,2023-04-16,,,
CPU0,Cubs,3-0,Smash_Camp/2023/Melee,2023-04-16,,,
Azel,Jada TBK,3-0,Smash_Camp/2023/Melee,2023-04-16,,,
SpacePigeon,Ilovebagelz,3-1,Smash_Camp/2023/Melee,2023-04-16,,,
BigTimeRush,Free Palestine,3-1,Smash_Camp/2023/Melee,2023-04-16,,,
Rocket,Kevbot,3-1,Smash_Camp/2023/Melee,2023-04-16,,,
Khryke,CPU0,3-2,Smash_Camp/2023/Melee,2023-04-16,,,
Azel,SpacePigeon,3-0,Smash_Camp/2023/Melee,2023-04-16,,,
Polish,BigTimeRush,3-1,Smash_Camp/2023/Melee,2023-04-16,Peach,Fox,
Medz,Azel,3-2,Smash_Camp/2023/Melee,2023-04-16,Fox,Fox,
Logan,Rocket,3-1,Smash_Camp/2023/Melee,2023-04-16,Marth,Young Link,
Medz,Khryke,3-2,Smash_Camp/2023/Melee,2023-04-16,Fox,Marth,
Azel,SDJ,3-2,Smash_Camp/2023/Melee,2023-04-16,Fox,Jigglypuff,
Polish,Logan,3-0,Smash_Camp/2023/Melee,2023-04-16,Peach,Marth,
Salt,Polish,3-0,Smash_Camp/2023/Melee,2023-04-16,Captain Falcon,Peach,
Spark,Medz,3-0,Smash_Camp/2023/Melee,2023-04-16,Sheik,Fox,
Axe,Fiction,3-2,Smash_Camp/2023/Melee,2023-04-16,Pikachu,Sheik,
Salt,Spark,3-1,Smash_Camp/2023/Melee,2023-04-16,Captain Falcon,Sheik,
Fiction,Salt,3-1,Smash_Camp/2023/Melee,2023-04-16,Falco,"Captain Falcon,Falco",
Fiction,Axe,3-1,Smash_Camp/2023/Melee,2023-04-16,Sheik,Pikachu,
Axe,Fiction,3-2,Smash_Camp/2023/Melee,2023-04-16,Pikachu,Sheik,
BigTimeRush,Cum Fox,3-0,Smash_Camp/2023/Melee,2023-04-16,,,
Rocket,Soltrain,3-2,Smash_Camp/2023/Melee,2023-04-16,,,
Salt,Medz,3-0,Smash_Camp/2023/Melee,2023-04-16,Captain Falcon,Fox,
Free Palestine,Kevon,3-1,Smash_Camp/2023/Melee,2023-04-16,,,
